state,city,place,vibe_all,total_estimated_cost_per_person_per_day,group_suitability_score,rating,distance_from_major_city,ideal_stay_duration_days,recommended_for_groups,famous_food,best_season,popularity_score,activities,why_recommended
Assam,Barpeta City,Barpeta Local Spot 9,"forest, local, nature",2964,75.0,4.7,37,2.0,Yes,Local cuisine popular in Barpeta City,Nov-Feb,52,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 10,"cultural, heritage, local",2015,97.0,4.2,38,1.0,Yes,Local cuisine popular in Barpeta City,Nov-Feb,73,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 11,"local, nature, riverfront",3577,69.0,4.0,46,2.0,No,Local cuisine popular in Barpeta City,Nov-Feb,68,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 12,"cultural, forest, local",2192,64.0,4.2,45,1.0,Yes,Local cuisine popular in Barpeta City,Nov-Feb,51,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 13,"cultural, local",3595,99.0,4.5,29,1.0,Yes,Local cuisine popular in Barpeta City,Year-round,65,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 14,"local, riverfront, spiritual",1305,88.0,4.9,8,2.0,Yes,Local cuisine popular in Barpeta City,Nov-Feb,75,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 15,"cultural, heritage, local",1165,97.0,4.5,40,3.0,No,Local cuisine popular in Barpeta City,Oct-Mar,41,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 16,"forest, local, scenic",2557,93.0,5.0,71,2.0,Yes,Local cuisine popular in Barpeta City,Oct-Mar,46,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 17,"cultural, heritage, local",1510,61.0,4.2,70,2.0,No,Local cuisine popular in Barpeta City,Oct-Mar,57,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Barpeta City,Barpeta Local Spot 18,"local, riverfront, spiritual",824,63.0,4.4,70,3.0,No,Local cuisine popular in Barpeta City,Oct-Mar,44,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 4,"forest, local, spiritual",1866,76.0,4.3,23,2.0,No,Local cuisine popular in Silchar City,Nov-Feb,77,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 5,"cultural, forest, local",3141,70.0,4.4,42,2.0,Yes,Local cuisine popular in Silchar City,Oct-Mar,54,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 6,"forest, local, nature",3653,83.0,3.8,37,2.0,Yes,Local cuisine popular in Silchar City,Year-round,56,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 7,"local, riverfront, scenic",1679,60.0,4.4,75,1.0,Yes,Local cuisine popular in Silchar City,Year-round,43,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 8,"cultural, heritage, local",2045,50.0,4.5,57,3.0,Yes,Local cuisine popular in Silchar City,Oct-Mar,40,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 9,"cultural, local",3793,82.0,4.3,70,1.0,No,Local cuisine popular in Silchar City,Oct-Mar,72,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 10,"forest, local, scenic",3726,99.0,4.7,71,1.0,Yes,Local cuisine popular in Silchar City,Nov-Feb,51,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 11,"cultural, forest, local",3871,86.0,4.2,28,2.0,Yes,Local cuisine popular in Silchar City,Nov-Feb,55,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 12,"local, wildlife",1424,54.0,4.7,17,1.0,No,Local cuisine popular in Silchar City,Nov-Feb,62,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 13,"local, nature",1324,62.0,4.7,41,1.0,Yes,Local cuisine popular in Silchar City,Year-round,41,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 14,"cultural, forest, local",3770,67.0,4.3,56,3.0,Yes,Local cuisine popular in Silchar City,Year-round,42,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 15,"cultural, local",3992,66.0,4.8,52,3.0,Yes,Local cuisine popular in Silchar City,Oct-Mar,48,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 16,"forest, local, wildlife",2156,52.0,4.4,70,3.0,Yes,Local cuisine popular in Silchar City,Year-round,45,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 17,"local, spiritual",3185,58.0,5.0,75,2.0,Yes,Local cuisine popular in Silchar City,Nov-Feb,59,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Silchar City,Silchar Local Spot 18,"local, riverfront, spiritual",2693,65.0,4.6,10,3.0,No,Local cuisine popular in Silchar City,Oct-Mar,47,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 4,"forest, local, scenic",2766,67.0,4.1,34,3.0,Yes,Local cuisine popular in Nagaon City,Oct-Mar,71,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 5,"local, wildlife",3282,79.0,5.0,35,2.0,Yes,Local cuisine popular in Nagaon City,Year-round,76,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 6,"cultural, local",1570,51.0,4.0,50,2.0,Yes,Local cuisine popular in Nagaon City,Nov-Feb,55,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 7,"heritage, local, spiritual",3515,60.0,4.3,24,2.0,Yes,Local cuisine popular in Nagaon City,Year-round,48,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 8,"local, nature",3210,63.0,4.7,52,3.0,Yes,Local cuisine popular in Nagaon City,Year-round,83,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 9,"forest, local, nature",2643,99.0,4.9,9,3.0,Yes,Local cuisine popular in Nagaon City,Nov-Feb,56,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 10,"local, riverfront, scenic",3822,56.0,3.9,69,1.0,Yes,Local cuisine popular in Nagaon City,Oct-Mar,42,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 11,"heritage, local, wildlife",1399,62.0,4.7,6,3.0,Yes,Local cuisine popular in Nagaon City,Year-round,43,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 12,"cultural, local, riverfront",2195,99.0,4.2,11,3.0,No,Local cuisine popular in Nagaon City,Nov-Feb,67,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 13,"cultural, local, riverfront",2464,55.0,4.9,77,2.0,Yes,Local cuisine popular in Nagaon City,Oct-Mar,59,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 14,"local, wildlife",3152,63.0,4.6,49,3.0,Yes,Local cuisine popular in Nagaon City,Nov-Feb,53,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 15,"local, riverfront, spiritual",3819,56.0,3.9,40,2.0,Yes,Local cuisine popular in Nagaon City,Nov-Feb,83,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 16,"cultural, local",1780,60.0,4.9,13,3.0,No,Local cuisine popular in Nagaon City,Year-round,57,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 17,"heritage, local, wildlife",1441,92.0,4.4,29,1.0,Yes,Local cuisine popular in Nagaon City,Nov-Feb,49,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Nagaon City,Nagaon Local Spot 18,"local, nature, riverfront",3713,99.0,3.9,72,2.0,No,Local cuisine popular in Nagaon City,Year-round,41,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 4,"forest, local, scenic",2335,97.0,4.9,38,1.0,Yes,Local cuisine popular in Goalpara City,Nov-Feb,78,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 5,"heritage, local, nature",2662,73.0,4.8,69,2.0,Yes,Local cuisine popular in Goalpara City,Nov-Feb,81,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 6,"local, riverfront, wildlife",3840,62.0,4.2,67,1.0,Yes,Local cuisine popular in Goalpara City,Nov-Feb,66,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 7,"local, nature",3044,85.0,4.9,29,1.0,Yes,Local cuisine popular in Goalpara City,Nov-Feb,58,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 8,"local, wildlife",1756,70.0,4.0,37,2.0,Yes,Local cuisine popular in Goalpara City,Oct-Mar,61,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 9,"local, riverfront, scenic",2936,91.0,4.0,78,1.0,Yes,Local cuisine popular in Goalpara City,Oct-Mar,54,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 10,"heritage, local, wildlife",2811,77.0,4.5,40,3.0,Yes,Local cuisine popular in Goalpara City,Year-round,58,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 11,"local, nature, riverfront",880,71.0,3.8,66,2.0,Yes,Local cuisine popular in Goalpara City,Year-round,75,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 12,"heritage, local, scenic",1748,74.0,4.3,25,3.0,Yes,Local cuisine popular in Goalpara City,Oct-Mar,84,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 13,"local, riverfront, scenic",2251,66.0,4.0,27,3.0,Yes,Local cuisine popular in Goalpara City,Oct-Mar,72,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 14,"cultural, local, riverfront",1500,74.0,4.1,42,1.0,Yes,Local cuisine popular in Goalpara City,Year-round,65,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 15,"local, scenic",1375,54.0,4.0,59,2.0,Yes,Local cuisine popular in Goalpara City,Year-round,73,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 16,"local, scenic",2577,80.0,4.9,50,2.0,Yes,Local cuisine popular in Goalpara City,Year-round,66,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 17,"heritage, local, wildlife",2274,53.0,4.4,79,1.0,Yes,Local cuisine popular in Goalpara City,Year-round,85,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Goalpara City,Goalpara Local Spot 18,"local, scenic",2580,60.0,3.9,23,3.0,Yes,Local cuisine popular in Goalpara City,Nov-Feb,65,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 4,"heritage, local, wildlife",1443,65.0,4.3,14,2.0,Yes,Local cuisine popular in Karimganj City,Nov-Feb,40,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 5,"cultural, local, riverfront",2842,75.0,4.3,53,3.0,Yes,Local cuisine popular in Karimganj City,Year-round,83,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 6,"local, wildlife",3400,76.0,4.5,48,3.0,No,Local cuisine popular in Karimganj City,Nov-Feb,43,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 7,"forest, local, scenic",1571,76.0,4.5,11,3.0,Yes,Local cuisine popular in Karimganj City,Oct-Mar,84,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 8,"local, riverfront, wildlife",2477,94.0,4.6,32,2.0,Yes,Local cuisine popular in Karimganj City,Year-round,78,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 9,"local, nature",1077,92.0,4.7,67,2.0,Yes,Local cuisine popular in Karimganj City,Oct-Mar,49,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 10,"local, nature, riverfront",2119,76.0,4.6,59,1.0,Yes,Local cuisine popular in Karimganj City,Oct-Mar,85,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 11,"local, nature, riverfront",1111,91.0,4.0,7,2.0,Yes,Local cuisine popular in Karimganj City,Oct-Mar,80,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 12,"local, nature",3789,65.0,4.8,24,2.0,No,Local cuisine popular in Karimganj City,Nov-Feb,48,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 13,"forest, local, scenic",2805,63.0,4.6,50,3.0,Yes,Local cuisine popular in Karimganj City,Year-round,53,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 14,"forest, local, spiritual",2599,65.0,5.0,36,1.0,Yes,Local cuisine popular in Karimganj City,Oct-Mar,75,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 15,"heritage, local, spiritual",818,70.0,4.8,59,1.0,Yes,Local cuisine popular in Karimganj City,Oct-Mar,56,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 16,"heritage, local, nature",3465,90.0,3.9,61,2.0,No,Local cuisine popular in Karimganj City,Oct-Mar,58,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 17,"forest, local, wildlife",1795,62.0,4.3,23,1.0,No,Local cuisine popular in Karimganj City,Year-round,65,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Karimganj City,Karimganj Local Spot 18,"local, riverfront, spiritual",2716,72.0,4.8,71,2.0,No,Local cuisine popular in Karimganj City,Oct-Mar,81,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 4,"local, riverfront, spiritual",2858,53.0,4.5,8,2.0,Yes,Local cuisine popular in Hailakandi City,Oct-Mar,49,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 5,"cultural, heritage, local",1662,54.0,4.2,24,2.0,Yes,Local cuisine popular in Hailakandi City,Nov-Feb,43,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 6,"heritage, local, scenic",3626,52.0,4.7,11,2.0,Yes,Local cuisine popular in Hailakandi City,Oct-Mar,65,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 7,"heritage, local, wildlife",2957,97.0,4.5,31,3.0,Yes,Local cuisine popular in Hailakandi City,Year-round,78,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 8,"cultural, local",3982,98.0,3.9,65,3.0,Yes,Local cuisine popular in Hailakandi City,Nov-Feb,81,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 9,"cultural, local",3005,79.0,4.6,5,1.0,Yes,Local cuisine popular in Hailakandi City,Nov-Feb,40,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 10,"heritage, local, nature",2785,56.0,4.9,66,1.0,Yes,Local cuisine popular in Hailakandi City,Year-round,49,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 11,"local, riverfront, spiritual",2784,67.0,4.9,47,2.0,No,Local cuisine popular in Hailakandi City,Nov-Feb,44,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 12,"local, riverfront, wildlife",3478,68.0,4.3,49,3.0,Yes,Local cuisine popular in Hailakandi City,Oct-Mar,69,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 13,"local, riverfront, spiritual",1917,56.0,4.8,43,3.0,Yes,Local cuisine popular in Hailakandi City,Year-round,70,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 14,"heritage, local, nature",3913,59.0,4.3,57,1.0,Yes,Local cuisine popular in Hailakandi City,Oct-Mar,45,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 15,"local, wildlife",1281,77.0,4.8,55,2.0,Yes,Local cuisine popular in Hailakandi City,Oct-Mar,56,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
Assam,Hailakandi City,Hailakandi Local Spot 16,"heritage, local, nature",3966,82.0,4.7,8,3.0,Yes,Local cuisine popular in Hailakandi City,Nov-Feb,56,"Sightseeing, Photography, Nature Walk",Representative local/offbeat Assam spot
